1, 67.43
2, 78.08
3, 77.77
4, 80.87
5, 76.83
6, 69.77
7, 83.04
8, 81.24
9, 79.21
10, 76.92
11, 78.05
12, 78.81
13, 83.87
14, 80.95
15, 78.44
16, 75.42
17, 72.04
18, 82.98
19, 78.95
20, 80.61
21, 82.17
22, 83.25
23, 75.98
24, 82.68
25, 77.3
26, 73.35
27, 77.35
28, 83.32
29, 79.24
30, 76.31
31, 83.33
32, 76.66
33, 79.95
34, 79.19
35, 73.8
36, 80.72
37, 78.82
38, 78.23
39, 79.87
40, 75.66
